entry_time,entry_price,exit_time,exit_price,stop,tp,risk,direction,exit_reason,pnl_r,fvg_high,fvg_low,quarter,month,hour
2025-08-07 13:56,23424.75,2025-08-07 14:01,23404.5,23431.5,23404.5,6.75,BEARISH,3R,3.0,23426.5,23425.25,2025Q3,2025-08,13
2025-08-11 11:33,23737.75,2025-08-11 11:38,23725.0,23725.0,23776.0,12.75,BULLISH,SL,-1.0,23740.0,23730.0,2025Q3,2025-08,11
2025-08-12 10:49,23752.5,2025-08-12 11:17,23851.5,23719.5,23851.5,33.0,BULLISH,3R,3.0,23743.0,23724.5,2025Q3,2025-08,10
2025-08-14 09:50,23931.0,2025-08-14 09:51,23932.5,23930.5,23932.5,0.5,BULLISH,3R,3.0,23940.25,23935.5,2025Q3,2025-08,9
2025-08-14 09:31,23846.75,2025-08-14 09:51,23949.75,23949.75,23537.75,103.0,BEARISH,SL,-1.0,23944.75,23871.0,2025Q3,2025-08,9
2025-08-15 10:05,23854.0,2025-08-15 11:44,23737.0,23893.0,23737.0,39.0,BEARISH,3R,3.0,23888.0,23854.0,2025Q3,2025-08,10
2025-08-15 11:22,23824.25,2025-08-15 11:30,23799.5,23832.5,23799.5,8.25,BEARISH,3R,3.0,23827.5,23814.5,2025Q3,2025-08,11
2025-08-18 11:49,23752.0,2025-08-18 12:09,23763.0,23763.0,23719.0,11.0,BEARISH,SL,-1.0,23758.0,23754.75,2025Q3,2025-08,11
2025-08-19 10:07,23719.25,2025-08-19 10:28,23642.0,23745.0,23642.0,25.75,BEARISH,3R,3.0,23740.0,23700.0,2025Q3,2025-08,10
2025-08-19 10:23,23701.25,2025-08-19 10:44,23570.0,23745.0,23570.0,43.75,BEARISH,3R,3.0,23740.0,23700.0,2025Q3,2025-08,10
2025-08-21 13:50,23210.75,2025-08-21 15:50,23223.25,23259.25,23065.25,48.5,BEARISH,timeout,-0.25773195876288657,23254.25,23212.25,2025Q3,2025-08,13
2025-08-25 13:07,23588.0,2025-08-25 13:40,23569.25,23569.25,23644.25,18.75,BULLISH,SL,-1.0,23580.75,23574.25,2025Q3,2025-08,13
2025-08-27 13:23,23597.5,2025-08-27 15:12,23574.0,23574.0,23668.0,23.5,BULLISH,SL,-1.0,23588.75,23579.0,2025Q3,2025-08,13
2025-08-27 13:00,23600.5,2025-08-27 13:37,23609.25,23609.25,23574.25,8.75,BEARISH,SL,-1.0,23604.25,23579.0,2025Q3,2025-08,13
2025-09-01 12:46,23502.75,2025-09-01 18:00,23495.0,23495.0,23526.0,7.75,BULLISH,SL,-1.0,23502.25,23500.0,2025Q3,2025-09,12
2025-09-01 11:50,23500.5,2025-09-01 12:03,23491.0,23491.0,23529.0,9.5,BULLISH,SL,-1.0,23501.0,23496.0,2025Q3,2025-09,11
2025-09-02 12:24,23075.5,2025-09-02 12:43,23100.75,23100.75,22999.75,25.25,BEARISH,SL,-1.0,23095.75,23067.0,2025Q3,2025-09,12
2025-09-03 12:25,23434.75,2025-09-03 14:25,23352.0,23494.25,23256.25,59.5,BEARISH,timeout,1.3907563025210083,23489.25,23446.75,2025Q3,2025-09,12
2025-09-03 11:45,23430.0,2025-09-03 12:21,23461.25,23461.25,23336.25,31.25,BEARISH,SL,-1.0,23456.25,23431.75,2025Q3,2025-09,11
2025-09-05 11:08,23528.0,2025-09-05 11:14,23567.75,23567.75,23408.75,39.75,BEARISH,SL,-1.0,23562.75,23560.75,2025Q3,2025-09,11
2025-09-08 12:39,23807.75,2025-09-08 13:05,23790.0,23790.0,23861.0,17.75,BULLISH,SL,-1.0,23813.75,23795.0,2025Q3,2025-09,12
2025-09-10 09:54,23938.0,2025-09-10 09:55,23910.5,23910.5,24020.5,27.5,BULLISH,SL,-1.0,23916.75,23915.5,2025Q3,2025-09,9
2025-09-12 11:49,24074.5,2025-09-12 11:50,24084.25,24071.25,24084.25,3.25,BULLISH,3R,3.0,24079.5,24076.25,2025Q3,2025-09,11
2025-09-17 11:20,24197.5,2025-09-17 11:24,24183.25,24202.25,24183.25,4.75,BEARISH,3R,3.0,24197.25,24196.75,2025Q3,2025-09,11
2025-09-18 09:37,24457.75,2025-09-18 09:45,24366.25,24488.25,24366.25,30.5,BEARISH,3R,3.0,24483.25,24449.75,2025Q3,2025-09,9
2025-09-22 11:07,24915.25,2025-09-22 11:35,24901.0,24901.0,24958.0,14.25,BULLISH,SL,-1.0,24913.5,24906.0,2025Q3,2025-09,11
2025-09-25 10:59,24636.75,2025-09-25 11:39,24673.5,24673.5,24526.5,36.75,BEARISH,SL,-1.0,24668.5,24651.25,2025Q3,2025-09,10
2025-09-26 10:41,24627.0,2025-09-26 10:45,24617.0,24617.0,24657.0,10.0,BULLISH,SL,-1.0,24625.75,24622.0,2025Q3,2025-09,10
2025-09-29 13:27,24838.0,2025-09-29 13:32,24818.5,24844.5,24818.5,6.5,BEARISH,3R,3.0,24839.5,24836.75,2025Q3,2025-09,13
2025-09-30 09:31,24807.5,2025-09-30 09:55,24722.75,24835.75,24722.75,28.25,BEARISH,3R,3.0,24830.75,24829.0,2025Q3,2025-09,9
2025-09-30 11:52,24806.25,2025-09-30 12:21,24831.5,24831.5,24730.5,25.25,BEARISH,SL,-1.0,24826.5,24806.0,2025Q3,2025-09,11
2025-10-02 10:19,25075.75,2025-10-02 12:19,25064.75,25167.5,24800.5,91.75,BEARISH,timeout,0.11989100817438691,25162.5,25071.5,2025Q4,2025-10,10
2025-10-02 12:06,25054.5,2025-10-02 12:07,25059.0,25059.0,25041.0,4.5,BEARISH,SL,-1.0,25054.0,25051.25,2025Q4,2025-10,12
2025-10-06 10:07,25175.25,2025-10-06 10:36,25122.0,25193.0,25122.0,17.75,BEARISH,3R,3.0,25188.0,25173.5,2025Q4,2025-10,10
2025-10-06 10:23,25167.25,2025-10-06 11:46,25193.0,25193.0,25090.0,25.75,BEARISH,SL,-1.0,25188.0,25173.5,2025Q4,2025-10,10
2025-10-07 09:31,25230.25,2025-10-07 09:32,25226.75,25226.75,25240.75,3.5,BULLISH,SL,-1.0,25241.25,25231.75,2025Q4,2025-10,9
2025-10-07 12:03,25042.0,2025-10-07 12:34,25070.5,25070.5,24956.5,28.5,BEARISH,SL,-1.0,25065.5,25041.25,2025Q4,2025-10,12
2025-10-08 09:31,25091.75,2025-10-08 09:47,25160.0,25069.0,25160.0,22.75,BULLISH,3R,3.0,25075.0,25074.0,2025Q4,2025-10,9
2025-10-09 10:52,25238.75,2025-10-09 10:57,25252.0,25252.0,25199.0,13.25,BEARISH,SL,-1.0,25247.0,25233.0,2025Q4,2025-10,10
2025-10-10 09:31,25315.25,2025-10-10 09:37,25371.5,25296.5,25371.5,18.75,BULLISH,3R,3.0,25305.5,25301.5,2025Q4,2025-10,9
2025-10-10 13:45,24707.5,2025-10-10 14:03,24643.75,24728.75,24643.75,21.25,BEARISH,3R,3.0,24723.75,24678.25,2025Q4,2025-10,13
2025-10-14 12:11,24772.75,2025-10-14 12:41,24911.5,24726.5,24911.5,46.25,BULLISH,3R,3.0,24777.0,24731.5,2025Q4,2025-10,12
2025-10-16 13:00,24927.25,2025-10-16 13:01,24892.75,24938.75,24892.75,11.5,BEARISH,3R,3.0,24933.75,24877.75,2025Q4,2025-10,13
2025-10-16 13:15,24888.5,2025-10-16 13:16,24900.0,24900.0,24854.0,11.5,BEARISH,SL,-1.0,24895.0,24877.75,2025Q4,2025-10,13
2025-10-17 12:46,24896.75,2025-10-17 13:09,24868.5,24868.5,24981.5,28.25,BULLISH,SL,-1.0,24902.0,24873.5,2025Q4,2025-10,12
2025-10-20 12:37,25297.25,2025-10-20 13:42,25353.5,25278.5,25353.5,18.75,BULLISH,3R,3.0,25294.75,25283.5,2025Q4,2025-10,12
2025-10-21 13:56,25311.75,2025-10-21 15:50,25327.25,25327.25,25265.25,15.5,BEARISH,SL,-1.0,25322.25,25309.75,2025Q4,2025-10,13
2025-10-21 10:25,25267.75,2025-10-21 10:26,25229.5,25280.5,25229.5,12.75,BEARISH,3R,3.0,25275.5,25270.75,2025Q4,2025-10,10
2025-10-22 10:57,25149.0,2025-10-22 12:30,24951.75,25214.75,24951.75,65.75,BEARISH,3R,3.0,25209.75,25142.25,2025Q4,2025-10,10
2025-10-22 11:09,25167.25,2025-10-22 11:29,25024.75,25214.75,25024.75,47.5,BEARISH,3R,3.0,25209.75,25142.25,2025Q4,2025-10,11
2025-10-28 11:11,26048.5,2025-10-28 11:35,26016.25,26059.25,26016.25,10.75,BEARISH,3R,3.0,26054.25,26052.0,2025Q4,2025-10,11
2025-10-28 13:11,26117.0,2025-10-28 14:32,26189.0,26093.0,26189.0,24.0,BULLISH,3R,3.0,26106.0,26098.0,2025Q4,2025-10,13
2025-10-30 13:39,26038.25,2025-10-30 14:08,26020.25,26020.25,26092.25,18.0,BULLISH,SL,-1.0,26050.0,26025.25,2025Q4,2025-10,13
2025-10-31 10:53,26161.0,2025-10-31 11:56,26054.5,26196.5,26054.5,35.5,BEARISH,3R,3.0,26191.5,26133.5,2025Q4,2025-10,10
2025-10-31 12:35,26020.25,2025-10-31 13:04,25916.0,26055.0,25916.0,34.75,BEARISH,3R,3.0,26050.0,26022.25,2025Q4,2025-10,12
2025-11-04 10:54,25805.25,2025-11-04 10:56,25777.25,25777.25,25889.25,28.0,BULLISH,SL,-1.0,25827.5,25782.25,2025Q4,2025-11,10
2025-11-04 11:00,25789.0,2025-11-04 11:10,25777.25,25777.25,25824.25,11.75,BULLISH,SL,-1.0,25827.5,25782.25,2025Q4,2025-11,11
2025-11-05 09:31,25569.25,2025-11-05 09:32,25525.0,25584.0,25525.0,14.75,BEARISH,3R,3.0,25579.0,25569.25,2025Q4,2025-11,9
2025-11-05 12:11,25750.75,2025-11-05 12:14,25771.75,25743.75,25771.75,7.0,BULLISH,3R,3.0,25758.5,25748.75,2025Q4,2025-11,12
2025-11-06 10:25,25529.0,2025-11-06 10:40,25343.0,25591.0,25343.0,62.0,BEARISH,3R,3.0,25586.0,25513.25,2025Q4,2025-11,10
2025-11-10 13:30,25632.75,2025-11-10 14:44,25701.0,25610.0,25701.0,22.75,BULLISH,3R,3.0,25633.0,25615.0,2025Q4,2025-11,13
2025-11-10 12:10,25547.75,2025-11-10 12:48,25619.25,25619.25,25333.25,71.5,BEARISH,SL,-1.0,25614.25,25537.75,2025Q4,2025-11,12
2025-11-14 11:48,25186.0,2025-11-14 12:10,25275.25,25156.25,25275.25,29.75,BULLISH,3R,3.0,25202.5,25161.25,2025Q4,2025-11,11
2025-11-20 09:44,25230.5,2025-11-20 09:45,25173.25,25173.25,25402.25,57.25,BULLISH,SL,-1.0,25185.0,25178.25,2025Q4,2025-11,9
2025-11-24 11:34,24857.5,2025-11-24 13:12,24944.5,24828.5,24944.5,29.0,BULLISH,3R,3.0,24841.0,24833.5,2025Q4,2025-11,11
2025-11-25 11:50,24850.5,2025-11-25 12:14,24950.25,24817.25,24950.25,33.25,BULLISH,3R,3.0,24844.0,24822.25,2025Q4,2025-11,11
2025-11-26 13:12,25316.0,2025-11-26 13:27,25358.75,25301.75,25358.75,14.25,BULLISH,3R,3.0,25309.0,25306.75,2025Q4,2025-11,13
2025-12-01 12:17,25438.5,2025-12-01 14:17,25432.25,25384.5,25600.5,54.0,BULLISH,timeout,-0.11574074074074074,25419.75,25389.5,2025Q4,2025-12,12
2025-12-02 12:22,25595.5,2025-12-02 12:32,25619.0,25619.0,25525.0,23.5,BEARISH,SL,-1.0,25614.0,25553.75,2025Q4,2025-12,12
2025-12-02 13:02,25537.0,2025-12-02 13:06,25560.25,25529.25,25560.25,7.75,BULLISH,3R,3.0,25545.5,25534.25,2025Q4,2025-12,13
2025-12-05 13:22,25707.0,2025-12-05 13:29,25742.25,25695.25,25742.25,11.75,BULLISH,3R,3.0,25718.25,25700.25,2025Q4,2025-12,13
2025-12-05 11:29,25699.0,2025-12-05 11:31,25678.0,25706.0,25678.0,7.0,BEARISH,3R,3.0,25701.0,25694.25,2025Q4,2025-12,11
2025-12-08 11:24,25666.0,2025-12-08 12:26,25598.5,25688.5,25598.5,22.5,BEARISH,3R,3.0,25683.5,25666.0,2025Q4,2025-12,11
2025-12-11 12:59,25589.75,2025-12-11 13:06,25624.25,25578.25,25624.25,11.5,BULLISH,3R,3.0,25603.75,25583.25,2025Q4,2025-12,12
2025-12-12 12:20,25295.5,2025-12-12 12:23,25281.25,25300.25,25281.25,4.75,BEARISH,3R,3.0,25295.25,25277.25,2025Q4,2025-12,12
2025-12-15 10:47,25189.5,2025-12-15 11:17,25218.75,25218.75,25101.75,29.25,BEARISH,SL,-1.0,25213.75,25175.5,2025Q4,2025-12,10
2025-12-15 10:34,25128.5,2025-12-15 10:35,25131.25,25131.25,25120.25,2.75,BEARISH,SL,-1.0,25126.25,25092.25,2025Q4,2025-12,10
2025-12-16 09:31,25048.75,2025-12-16 09:32,25041.75,25041.75,25069.75,7.0,BULLISH,SL,-1.0,25051.5,25046.75,2025Q4,2025-12,9
2025-12-16 10:58,25062.25,2025-12-16 10:59,25066.5,25066.5,25049.5,4.25,BEARISH,SL,-1.0,25061.5,25047.0,2025Q4,2025-12,10
2025-12-18 09:40,24980.75,2025-12-18 11:40,25156.5,24885.0,25268.0,95.75,BULLISH,timeout,1.835509138381201,24983.75,24890.0,2025Q4,2025-12,9
2025-12-18 11:03,25124.5,2025-12-18 12:06,25098.25,25098.25,25203.25,26.25,BULLISH,SL,-1.0,25122.75,25103.25,2025Q4,2025-12,11
2025-12-22 11:34,25700.75,2025-12-22 13:16,25685.0,25685.0,25748.0,15.75,BULLISH,SL,-1.0,25702.5,25690.0,2025Q4,2025-12,11
2025-12-23 10:26,25669.5,2025-12-23 10:35,25695.0,25695.0,25593.0,25.5,BEARISH,SL,-1.0,25690.0,25684.0,2025Q4,2025-12,10
2025-12-23 12:37,25763.5,2025-12-23 14:37,25784.75,25748.75,25807.75,14.75,BULLISH,timeout,1.4406779661016949,25761.25,25753.75,2025Q4,2025-12,12
2025-12-24 09:31,25804.25,2025-12-24 09:32,25798.25,25798.25,25822.25,6.0,BULLISH,SL,-1.0,25805.75,25803.25,2025Q4,2025-12,9
2025-12-29 11:34,25710.25,2025-12-29 13:34,25715.0,25742.75,25612.75,32.5,BEARISH,timeout,-0.14615384615384616,25737.75,25717.5,2025Q4,2025-12,11
2025-12-29 13:52,25702.25,2025-12-29 13:55,25694.75,25694.75,25724.75,7.5,BULLISH,SL,-1.0,25700.25,25699.75,2025Q4,2025-12,13
2025-12-30 11:41,25738.5,2025-12-30 13:41,25722.0,25698.75,25857.75,39.75,BULLISH,timeout,-0.41509433962264153,25739.5,25703.75,2025Q4,2025-12,11
2025-12-30 11:54,25723.75,2025-12-30 13:54,25731.0,25698.75,25798.75,25.0,BULLISH,timeout,0.29,25739.5,25703.75,2025Q4,2025-12,11
2026-01-02 13:24,25339.25,2026-01-02 14:11,25366.0,25366.0,25259.0,26.75,BEARISH,SL,-1.0,25361.0,25352.25,2026Q1,2026-01,13
2026-01-02 11:18,25376.0,2026-01-02 13:18,25346.5,25473.0,25085.0,97.0,BEARISH,timeout,0.30412371134020616,25468.0,25381.5,2026Q1,2026-01,11
2026-01-06 11:25,25696.5,2026-01-06 12:20,25720.5,25720.5,25624.5,24.0,BEARISH,SL,-1.0,25715.5,25687.75,2026Q1,2026-01,11
2026-01-06 10:47,25722.5,2026-01-06 11:00,25672.75,25672.75,25871.75,49.75,BULLISH,SL,-1.0,25726.5,25677.75,2026Q1,2026-01,10
2026-01-07 10:05,25842.5,2026-01-07 12:05,25978.5,25786.25,26011.25,56.25,BULLISH,timeout,2.417777777777778,25840.5,25791.25,2026Q1,2026-01,10
2026-01-07 12:53,25971.0,2026-01-07 13:15,25939.5,25939.5,26065.5,31.5,BULLISH,SL,-1.0,25964.25,25944.5,2026Q1,2026-01,12
2026-01-08 13:49,25668.5,2026-01-08 13:53,25640.0,25678.0,25640.0,9.5,BEARISH,3R,3.0,25673.0,25669.25,2026Q1,2026-01,13
2026-01-09 09:42,25751.5,2026-01-09 09:43,25771.75,25744.75,25771.75,6.75,BULLISH,3R,3.0,25782.75,25749.75,2026Q1,2026-01,9
2026-01-09 09:39,25765.75,2026-01-09 09:48,25699.75,25787.75,25699.75,22.0,BEARISH,3R,3.0,25782.75,25773.5,2026Q1,2026-01,9
2026-01-12 11:50,25942.5,2026-01-12 13:50,25990.0,25915.5,26023.5,27.0,BULLISH,timeout,1.7592592592592593,25929.25,25920.5,2026Q1,2026-01,11
2026-01-13 10:05,25930.5,2026-01-13 10:11,25903.25,25903.25,26012.25,27.25,BULLISH,SL,-1.0,25909.5,25908.25,2026Q1,2026-01,10
2026-01-13 13:19,25904.25,2026-01-13 13:50,25858.5,25919.5,25858.5,15.25,BEARISH,3R,3.0,25914.5,25904.0,2026Q1,2026-01,13
2026-01-14 10:17,25660.5,2026-01-14 10:18,25693.5,25693.5,25561.5,33.0,BEARISH,SL,-1.0,25688.5,25674.5,2026Q1,2026-01,10
2026-01-14 10:56,25493.5,2026-01-14 11:23,25553.75,25553.75,25312.75,60.25,BEARISH,SL,-1.0,25548.75,25498.5,2026Q1,2026-01,10
2026-01-15 09:41,25870.25,2026-01-15 09:42,25875.5,25868.5,25875.5,1.75,BULLISH,3R,3.0,25892.25,25873.5,2026Q1,2026-01,9
2026-01-15 13:11,25896.0,2026-01-15 13:35,25910.75,25910.75,25851.75,14.75,BEARISH,SL,-1.0,25905.75,25889.0,2026Q1,2026-01,13
2026-01-16 09:41,25853.0,2026-01-16 09:45,25816.25,25865.25,25816.25,12.25,BEARISH,3R,3.0,25860.25,25853.75,2026Q1,2026-01,9
2026-01-20 10:11,25279.25,2026-01-20 10:31,25372.25,25248.25,25372.25,31.0,BULLISH,3R,3.0,25267.25,25253.25,2026Q1,2026-01,10
2026-01-20 10:59,25329.75,2026-01-20 11:00,25335.0,25328.0,25335.0,1.75,BULLISH,3R,3.0,25347.75,25333.0,2026Q1,2026-01,10
2026-01-21 09:41,25134.75,2026-01-21 09:42,25140.0,25140.0,25119.0,5.25,BEARISH,SL,-1.0,25135.0,25119.0,2026Q1,2026-01,9
2026-01-21 09:31,25212.75,2026-01-21 11:12,25489.5,25120.5,25489.5,92.25,BULLISH,3R,3.0,25166.75,25125.5,2026Q1,2026-01,9
2026-01-22 10:58,25611.25,2026-01-22 11:12,25654.75,25596.75,25654.75,14.5,BULLISH,3R,3.0,25612.0,25601.75,2026Q1,2026-01,10
2026-01-23 09:47,25598.5,2026-01-23 09:55,25634.0,25634.0,25492.0,35.5,BEARISH,SL,-1.0,25629.0,25627.5,2026Q1,2026-01,9
2026-01-23 11:35,25771.0,2026-01-23 11:37,25808.5,25758.5,25808.5,12.5,BULLISH,3R,3.0,25771.25,25763.5,2026Q1,2026-01,11
2026-01-28 12:22,26150.25,2026-01-28 12:23,26137.5,26154.5,26137.5,4.25,BEARISH,3R,3.0,26149.5,26136.75,2026Q1,2026-01,12
2026-01-29 09:31,26140.0,2026-01-29 09:42,25993.0,26189.0,25993.0,49.0,BEARISH,3R,3.0,26184.0,26161.0,2026Q1,2026-01,9
2026-02-02 11:15,25855.75,2026-02-02 13:15,25925.5,25794.5,26039.5,61.25,BULLISH,timeout,1.1387755102040817,25857.25,25799.5,2026Q1,2026-02,11
2026-02-02 11:50,25857.5,2026-02-02 11:53,25874.0,25852.0,25874.0,5.5,BULLISH,3R,3.0,25858.5,25857.0,2026Q1,2026-02,11
2026-02-03 10:58,25619.25,2026-02-03 11:02,25592.25,25628.25,25592.25,9.0,BEARISH,3R,3.0,25623.25,25605.0,2026Q1,2026-02,10
2026-02-05 11:50,24781.25,2026-02-05 13:50,24677.0,24647.25,25183.25,134.0,BULLISH,timeout,-0.7779850746268657,24760.5,24652.25,2026Q1,2026-02,11
2026-02-09 12:34,25381.75,2026-02-09 12:58,25361.25,25361.25,25443.25,20.5,BULLISH,SL,-1.0,25382.75,25366.25,2026Q1,2026-02,12
2026-02-10 09:31,25377.75,2026-02-10 09:36,25325.25,25395.25,25325.25,17.5,BEARISH,3R,3.0,25390.25,25376.0,2026Q1,2026-02,9
2026-02-10 13:59,25313.75,2026-02-10 15:55,25214.75,25346.75,25214.75,33.0,BEARISH,3R,3.0,25341.75,25308.0,2026Q1,2026-02,13
2026-02-11 11:06,25206.5,2026-02-11 12:26,25295.0,25295.0,24941.0,88.5,BEARISH,SL,-1.0,25290.0,25195.0,2026Q1,2026-02,11
2026-02-12 10:23,25247.5,2026-02-12 10:54,25063.0,25309.0,25063.0,61.5,BEARISH,3R,3.0,25304.0,25251.5,2026Q1,2026-02,10
2026-02-12 12:38,24926.5,2026-02-12 12:39,24906.25,24933.25,24906.25,6.75,BEARISH,3R,3.0,24928.25,24921.75,2026Q1,2026-02,12
2026-02-13 11:00,24811.0,2026-02-13 11:01,24806.0,24806.0,24826.0,5.0,BULLISH,SL,-1.0,24847.5,24811.0,2026Q1,2026-02,11
2026-02-16 09:59,24769.0,2026-02-16 10:00,24788.25,24788.25,24711.25,19.25,BEARISH,SL,-1.0,24783.25,24776.5,2026Q1,2026-02,9
2026-02-17 10:21,24601.75,2026-02-17 10:22,24574.75,24610.75,24574.75,9.0,BEARISH,3R,3.0,24605.75,24571.5,2026Q1,2026-02,10
2026-02-17 11:33,24714.25,2026-02-17 13:33,24791.25,24598.75,25060.75,115.5,BULLISH,timeout,0.6666666666666666,24722.25,24603.75,2026Q1,2026-02,11
2026-02-19 09:31,24857.5,2026-02-19 09:35,24828.25,24828.25,24945.25,29.25,BULLISH,SL,-1.0,24839.75,24833.25,2026Q1,2026-02,9
2026-02-24 11:11,25015.5,2026-02-24 11:30,24990.5,24990.5,25090.5,25.0,BULLISH,SL,-1.0,25002.75,24995.5,2026Q1,2026-02,11
2026-02-27 09:36,24874.0,2026-02-27 09:46,24910.25,24910.25,24765.25,36.25,BEARISH,SL,-1.0,24905.25,24883.25,2026Q1,2026-02,9
2026-03-02 13:48,24986.75,2026-03-02 13:58,24970.75,24970.75,25034.75,16.0,BULLISH,SL,-1.0,24994.75,24975.75,2026Q1,2026-03,13
2026-03-03 12:15,24656.0,2026-03-03 12:16,24637.5,24637.5,24711.5,18.5,BULLISH,SL,-1.0,24644.75,24642.5,2026Q1,2026-03,12
2026-03-04 12:01,25146.0,2026-03-04 12:31,25116.25,25116.25,25235.25,29.75,BULLISH,SL,-1.0,25139.25,25121.25,2026Q1,2026-03,12
2026-03-05 10:49,25058.5,2026-03-05 12:44,24841.0,25131.0,24841.0,72.5,BEARISH,3R,3.0,25126.0,25072.75,2026Q1,2026-03,10
2026-03-05 11:02,25070.5,2026-03-05 11:11,24958.0,25108.0,24958.0,37.5,BEARISH,3R,3.0,25103.0,25033.25,2026Q1,2026-03,11
2026-03-06 10:49,24808.5,2026-03-06 10:50,24790.75,24790.75,24861.75,17.75,BULLISH,SL,-1.0,24811.0,24795.75,2026Q1,2026-03,10
2026-03-10 11:37,25119.0,2026-03-10 11:40,25142.25,25111.25,25142.25,7.75,BULLISH,3R,3.0,25117.75,25116.25,2026Q1,2026-03,11
2026-03-11 13:48,24940.5,2026-03-11 13:49,24936.0,24936.0,24954.0,4.5,BULLISH,SL,-1.0,24949.25,24941.0,2026Q1,2026-03,13
2026-03-12 10:49,24641.0,2026-03-12 11:02,24594.5,24656.5,24594.5,15.5,BEARISH,3R,3.0,24651.5,24649.25,2026Q1,2026-03,10
2026-03-16 13:03,24925.5,2026-03-16 13:04,24903.0,24933.0,24903.0,7.5,BEARISH,3R,3.0,24928.0,24917.75,2026Q1,2026-03,13
2026-03-23 13:37,24464.25,2026-03-23 14:35,24522.75,24522.75,24288.75,58.5,BEARISH,SL,-1.0,24517.75,24465.5,2026Q1,2026-03,13
2026-03-23 12:38,24391.0,2026-03-23 12:45,24404.75,24404.75,24349.75,13.75,BEARISH,SL,-1.0,24399.75,24387.5,2026Q1,2026-03,12
2026-03-25 11:35,24430.25,2026-03-25 13:35,24440.5,24480.75,24278.75,50.5,BEARISH,timeout,-0.20297029702970298,24475.75,24428.25,2026Q1,2026-03,11
2026-03-25 13:06,24388.25,2026-03-25 13:07,24407.0,24382.0,24407.0,6.25,BULLISH,3R,3.0,24394.25,24387.0,2026Q1,2026-03,13
2026-03-26 10:34,24182.0,2026-03-26 10:41,24152.75,24152.75,24269.75,29.25,BULLISH,SL,-1.0,24168.75,24157.75,2026Q1,2026-03,10
2026-03-30 13:48,23234.0,2026-03-30 14:06,23187.5,23249.5,23187.5,15.5,BEARISH,3R,3.0,23244.5,23233.5,2026Q1,2026-03,13
2026-03-31 11:55,23487.25,2026-03-31 11:56,23460.25,23496.25,23460.25,9.0,BEARISH,3R,3.0,23491.25,23484.0,2026Q1,2026-03,11
